,sdata,PYR,BC,OLM,loss,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/netParams.connParams.BC->BC_GABA.weight,config/netParams.connParams.BC->PYR_GABA.weight,config/netParams.connParams.OLM->PYR_GABA.weight,config/netParams.connParams.PYR->BC_AMPA.weight,config/netParams.connParams.PYR->BC_NMDA.weight,config/netParams.connParams.PYR->OLM_AMPA.weight,config/netParams.connParams.PYR->OLM_NMDA.weight,config/netParams.connParams.PYR->PYR_AMPA.weight,config/netParams.connParams.PYR->PYR_NMDA.weight,logdir
23,"netParams.connParams.PYR->BC_AMPA.weight      0.000346
netParams.connParams.BC->BC_GABA.weight       0.002745
netParams.connParams.PYR->BC_NMDA.weight      0.001076
netParams.connParams.PYR->OLM_AMPA.weight     0.000230
netParams.connParams.BC->PYR_GABA.weight      0.000792
netParams.connParams.PYR->OLM_NMDA.weight     0.000763
netParams.connParams.PYR->PYR_AMPA.weight     0.000026
netParams.connParams.OLM->PYR_GABA.weight     0.070560
netParams.connParams.PYR->PYR_NMDA.weight     0.000003
PYR                                           3.410000
BC                                           20.300000
OLM                                           3.900000
dtype: float64",3.41,20.3,3.9,0.1832666666666671,33.1029064655304,False,1,c19e54fe,2023-07-30_12-12-46,1690733566,33.1029064655304,379496,node08,10.0.0.8,33.1029064655304,1,0.002745,0.0007920000000000001,0.07055999999999998,0.00034560000000000005,0.0010764,0.00023040000000000002,0.000763,2.6400000000000005e-05,2.52e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/optuna/objective_c19e54fe_24_netParams_connParams_BC-_BC_GABA_weight=0.0027,netParams_connParams_BC-_PYR_GABA_weight=0.0008,netParams_con_2023-07-30_12-12-13"
24,"netParams.connParams.PYR->BC_AMPA.weight      0.000302
netParams.connParams.BC->BC_GABA.weight       0.004005
netParams.connParams.PYR->BC_NMDA.weight      0.000842
netParams.connParams.PYR->OLM_AMPA.weight     0.000306
netParams.connParams.BC->PYR_GABA.weight      0.000763
netParams.connParams.PYR->OLM_NMDA.weight     0.000763
netParams.connParams.PYR->PYR_AMPA.weight     0.000026
netParams.connParams.OLM->PYR_GABA.weight     0.071280
netParams.connParams.PYR->PYR_NMDA.weight     0.000003
PYR                                           3.590000
BC                                           13.200000
OLM                                           3.490000
dtype: float64",3.59,13.2,3.49,14.1043,34.82709980010986,False,1,21e01393,2023-07-30_12-13-21,1690733601,34.82709980010986,379496,node08,10.0.0.8,34.82709980010986,1,0.004005,0.0007632000000000001,0.07128,0.00030240000000000003,0.0008418,0.000306,0.000763,2.6400000000000005e-05,2.56e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/optuna/objective_21e01393_25_netParams_connParams_BC-_BC_GABA_weight=0.0040,netParams_connParams_BC-_PYR_GABA_weight=0.0008,netParams_con_2023-07-30_12-12-46"
25,"netParams.connParams.PYR->BC_AMPA.weight      0.000338
netParams.connParams.BC->BC_GABA.weight       0.003150
netParams.connParams.PYR->BC_NMDA.weight      0.001173
netParams.connParams.PYR->OLM_AMPA.weight     0.000533
netParams.connParams.BC->PYR_GABA.weight      0.000806
netParams.connParams.PYR->OLM_NMDA.weight     0.000693
netParams.connParams.PYR->PYR_AMPA.weight     0.000023
netParams.connParams.OLM->PYR_GABA.weight     0.064800
netParams.connParams.PYR->PYR_NMDA.weight     0.000003
PYR                                           3.190000
BC                                           18.500000
OLM                                           4.050000
dtype: float64",3.19,18.5,4.05,0.5996333333333327,33.15476679801941,False,1,bce3f2db,2023-07-30_12-13-54,1690733634,33.15476679801941,379496,node08,10.0.0.8,33.15476679801941,1,0.00315,0.0008064000000000001,0.0648,0.0003384,0.001173,0.0005328,0.000693,2.3000000000000003e-05,2.56e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/optuna/objective_bce3f2db_26_netParams_connParams_BC-_BC_GABA_weight=0.0032,netParams_connParams_BC-_PYR_GABA_weight=0.0008,netParams_con_2023-07-30_12-13-21"
26,"netParams.connParams.PYR->BC_AMPA.weight      0.000374
netParams.connParams.BC->BC_GABA.weight       0.002475
netParams.connParams.PYR->BC_NMDA.weight      0.001076
netParams.connParams.PYR->OLM_AMPA.weight     0.000234
netParams.connParams.BC->PYR_GABA.weight      0.000886
netParams.connParams.PYR->OLM_NMDA.weight     0.000770
netParams.connParams.PYR->PYR_AMPA.weight     0.000027
netParams.connParams.OLM->PYR_GABA.weight     0.067680
netParams.connParams.PYR->PYR_NMDA.weight     0.000003
PYR                                           3.100000
BC                                           18.700000
OLM                                           2.820000
dtype: float64",3.1,18.7,2.82,0.4933666666666668,34.025076150894165,False,1,c99ab117,2023-07-30_12-14-28,1690733668,34.025076150894165,379496,node08,10.0.0.8,34.025076150894165,1,0.0024749999999999998,0.0008856000000000001,0.06767999999999999,0.0003744,0.0010764,0.00023400000000000002,0.0007700000000000001,2.7e-05,2.92e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/optuna/objective_c99ab117_27_netParams_connParams_BC-_BC_GABA_weight=0.0025,netParams_connParams_BC-_PYR_GABA_weight=0.0009,netParams_con_2023-07-30_12-13-54"
27,"netParams.connParams.PYR->BC_AMPA.weight      0.000335
netParams.connParams.BC->BC_GABA.weight       0.004185
netParams.connParams.PYR->BC_NMDA.weight      0.000800
netParams.connParams.PYR->OLM_AMPA.weight     0.000270
netParams.connParams.BC->PYR_GABA.weight      0.000706
netParams.connParams.PYR->OLM_NMDA.weight     0.000658
netParams.connParams.PYR->PYR_AMPA.weight     0.000030
netParams.connParams.OLM->PYR_GABA.weight     0.075600
netParams.connParams.PYR->PYR_NMDA.weight     0.000002
PYR                                           3.990000
BC                                           17.500000
OLM                                           4.670000
dtype: float64",3.99,17.5,4.67,2.234166666666665,34.9494833946228,False,1,3560d396,2023-07-30_12-15-03,1690733703,34.9494833946228,379496,node08,10.0.0.8,34.9494833946228,1,0.0041849999999999995,0.0007056,0.0756,0.0003348,0.0008003999999999999,0.00027,0.000658,2.98e-05,2.36e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/optuna/objective_3560d396_28_netParams_connParams_BC-_BC_GABA_weight=0.0042,netParams_connParams_BC-_PYR_GABA_weight=0.0007,netParams_con_2023-07-30_12-14-28"
28,"netParams.connParams.PYR->BC_AMPA.weight      0.000277
netParams.connParams.BC->BC_GABA.weight       0.002610
netParams.connParams.PYR->BC_NMDA.weight      0.001214
netParams.connParams.PYR->OLM_AMPA.weight     0.000198
netParams.connParams.BC->PYR_GABA.weight      0.000936
netParams.connParams.PYR->OLM_NMDA.weight     0.000581
netParams.connParams.PYR->PYR_AMPA.weight     0.000025
netParams.connParams.OLM->PYR_GABA.weight     0.060480
netParams.connParams.PYR->PYR_NMDA.weight     0.000003
PYR                                           3.710000
BC                                           24.700000
OLM                                           1.990000
dtype: float64",3.71,24.7,1.99,9.1091,35.03530430793762,False,1,50d187bb,2023-07-30_12-15-38,1690733738,35.03530430793762,379496,node08,10.0.0.8,35.03530430793762,1,0.00261,0.000936,0.06047999999999999,0.0002772,0.0012144,0.00019800000000000002,0.000581,2.48e-05,2.88e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/optuna/objective_50d187bb_29_netParams_connParams_BC-_BC_GABA_weight=0.0026,netParams_connParams_BC-_PYR_GABA_weight=0.0009,netParams_con_2023-07-30_12-15-03"
29,"netParams.connParams.PYR->BC_AMPA.weight      0.000349
netParams.connParams.BC->BC_GABA.weight       0.003195
netParams.connParams.PYR->BC_NMDA.weight      0.001297
netParams.connParams.PYR->OLM_AMPA.weight     0.000241
netParams.connParams.BC->PYR_GABA.weight      0.000785
netParams.connParams.PYR->OLM_NMDA.weight     0.000700
netParams.connParams.PYR->PYR_AMPA.weight     0.000023
netParams.connParams.OLM->PYR_GABA.weight     0.051120
netParams.connParams.PYR->PYR_NMDA.weight     0.000002
PYR                                           3.380000
BC                                           20.200000
OLM                                           2.590000
dtype: float64",3.38,20.2,2.59,0.3420000000000002,35.08596110343933,False,1,24c547bd,2023-07-30_12-16-13,1690733773,35.08596110343933,379496,node08,10.0.0.8,35.08596110343933,1,0.003195,0.0007848,0.05112,0.00034920000000000003,0.0012972,0.0002412,0.0007,2.32e-05,2e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/optuna/objective_24c547bd_30_netParams_connParams_BC-_BC_GABA_weight=0.0032,netParams_connParams_BC-_PYR_GABA_weight=0.0008,netParams_con_2023-07-30_12-15-38"
30,"netParams.connParams.PYR->BC_AMPA.weight      0.000385
netParams.connParams.BC->BC_GABA.weight       0.003780
netParams.connParams.PYR->BC_NMDA.weight      0.001035
netParams.connParams.PYR->OLM_AMPA.weight     0.000284
netParams.connParams.BC->PYR_GABA.weight      0.000878
netParams.connParams.PYR->OLM_NMDA.weight     0.000784
netParams.connParams.PYR->PYR_AMPA.weight     0.000027
netParams.connParams.OLM->PYR_GABA.weight     0.046080
netParams.connParams.PYR->PYR_NMDA.weight     0.000003
PYR                                           3.520000
BC                                           18.800000
OLM                                           4.150000
dtype: float64",3.52,18.8,4.15,0.4349333333333325,34.117679595947266,False,1,bddf45b1,2023-07-30_12-16-48,1690733808,34.117679595947266,379496,node08,10.0.0.8,34.117679595947266,1,0.0037799999999999995,0.0008784000000000001,0.046079999999999996,0.00038520000000000004,0.001035,0.00028440000000000003,0.000784,2.7400000000000002e-05,3.32e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/optuna/objective_bddf45b1_31_netParams_connParams_BC-_BC_GABA_weight=0.0038,netParams_connParams_BC-_PYR_GABA_weight=0.0009,netParams_con_2023-07-30_12-16-14"
31,"netParams.connParams.PYR->BC_AMPA.weight      0.000349
netParams.connParams.BC->BC_GABA.weight       0.003060
netParams.connParams.PYR->BC_NMDA.weight      0.001256
netParams.connParams.PYR->OLM_AMPA.weight     0.000241
netParams.connParams.BC->PYR_GABA.weight      0.000770
netParams.connParams.PYR->OLM_NMDA.weight     0.000714
netParams.connParams.PYR->PYR_AMPA.weight     0.000023
netParams.connParams.OLM->PYR_GABA.weight     0.050400
netParams.connParams.PYR->PYR_NMDA.weight     0.000002
PYR                                           3.440000
BC                                           22.000000
OLM                                           3.040000
dtype: float64",3.44,22.0,3.04,1.8283000000000007,33.43847036361694,False,1,506edc80,2023-07-30_12-17-21,1690733841,33.43847036361694,379496,node08,10.0.0.8,33.43847036361694,1,0.00306,0.0007704000000000001,0.0504,0.00034920000000000003,0.0012558,0.0002412,0.000714,2.26e-05,2e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/optuna/objective_506edc80_32_netParams_connParams_BC-_BC_GABA_weight=0.0031,netParams_connParams_BC-_PYR_GABA_weight=0.0008,netParams_con_2023-07-30_12-16-48"
32,"netParams.connParams.PYR->BC_AMPA.weight      0.000421
netParams.connParams.BC->BC_GABA.weight       0.003240
netParams.connParams.PYR->BC_NMDA.weight      0.001380
netParams.connParams.PYR->OLM_AMPA.weight     0.000245
netParams.connParams.BC->PYR_GABA.weight      0.000850
netParams.connParams.PYR->OLM_NMDA.weight     0.000651
netParams.connParams.PYR->PYR_AMPA.weight     0.000024
netParams.connParams.OLM->PYR_GABA.weight     0.055440
netParams.connParams.PYR->PYR_NMDA.weight     0.000002
PYR                                           3.430000
BC                                           21.200000
OLM                                           2.120000
dtype: float64",3.43,21.2,2.12,1.3602,34.37846088409424,False,1,1a489852,2023-07-30_12-17-56,1690733876,34.37846088409424,379496,node08,10.0.0.8,34.37846088409424,1,0.00324,0.0008496,0.055439999999999996,0.00042120000000000005,0.00138,0.0002448,0.000651,2.4e-05,2.4e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/optuna/objective_1a489852_33_netParams_connParams_BC-_BC_GABA_weight=0.0032,netParams_connParams_BC-_PYR_GABA_weight=0.0008,netParams_con_2023-07-30_12-17-21"
33,"netParams.connParams.PYR->BC_AMPA.weight      0.000313
netParams.connParams.BC->BC_GABA.weight       0.002700
netParams.connParams.PYR->BC_NMDA.weight      0.001504
netParams.connParams.PYR->OLM_AMPA.weight     0.000223
netParams.connParams.BC->PYR_GABA.weight      0.000648
netParams.connParams.PYR->OLM_NMDA.weight     0.000553
netParams.connParams.PYR->PYR_AMPA.weight     0.000026
netParams.connParams.OLM->PYR_GABA.weight     0.038160
netParams.connParams.PYR->PYR_NMDA.weight     0.000002
PYR                                           3.920000
BC                                           25.200000
OLM                                           2.230000
dtype: float64",3.92,25.2,2.23,10.708,34.132906913757324,False,1,761eabe5,2023-07-30_12-18-30,1690733910,34.132906913757324,379496,node08,10.0.0.8,34.132906913757324,1,0.0026999999999999997,0.000648,0.03816,0.0003132,0.0015041999999999998,0.0002232,0.000553,2.56e-05,2e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/optuna/objective_761eabe5_34_netParams_connParams_BC-_BC_GABA_weight=0.0027,netParams_connParams_BC-_PYR_GABA_weight=0.0006,netParams_con_2023-07-30_12-17-56"
34,"netParams.connParams.PYR->BC_AMPA.weight      0.000356
netParams.connParams.BC->BC_GABA.weight       0.002655
netParams.connParams.PYR->BC_NMDA.weight      0.001118
netParams.connParams.PYR->OLM_AMPA.weight     0.000205
netParams.connParams.BC->PYR_GABA.weight      0.000792
netParams.connParams.PYR->OLM_NMDA.weight     0.000707
netParams.connParams.PYR->PYR_AMPA.weight     0.000021
netParams.connParams.OLM->PYR_GABA.weight     0.049680
netParams.connParams.PYR->PYR_NMDA.weight     0.000003
PYR                                           3.540000
BC                                           21.100000
OLM                                           2.750000
dtype: float64",3.54,21.1,2.75,0.8394666666666688,33.878496408462524,False,1,5cac114b,2023-07-30_12-19-04,1690733944,33.878496408462524,379496,node08,10.0.0.8,33.878496408462524,1,0.002655,0.0007920000000000001,0.049679999999999995,0.0003564,0.0011178,0.0002052,0.000707,2.1000000000000002e-05,2.72e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/optuna/objective_5cac114b_35_netParams_connParams_BC-_BC_GABA_weight=0.0027,netParams_connParams_BC-_PYR_GABA_weight=0.0008,netParams_con_2023-07-30_12-18-30"
35,"netParams.connParams.PYR->BC_AMPA.weight      0.000274
netParams.connParams.BC->BC_GABA.weight       0.003555
netParams.connParams.PYR->BC_NMDA.weight      0.001311
netParams.connParams.PYR->OLM_AMPA.weight     0.000317
netParams.connParams.BC->PYR_GABA.weight      0.001015
netParams.connParams.PYR->OLM_NMDA.weight     0.000539
netParams.connParams.PYR->PYR_AMPA.weight     0.000026
netParams.connParams.OLM->PYR_GABA.weight     0.080640
netParams.connParams.PYR->PYR_NMDA.weight     0.000002
PYR                                           3.570000
BC                                           20.100000
OLM                                           2.070000
dtype: float64",3.57,20.1,2.07,0.7243000000000009,33.98026132583618,False,1,dc54e4d2,2023-07-30_12-19-38,1690733978,33.98026132583618,379496,node08,10.0.0.8,33.98026132583618,1,0.003555,0.0010152000000000002,0.08063999999999999,0.00027360000000000004,0.001311,0.0003168,0.000539,2.6400000000000005e-05,2.2799999999999998e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/optuna/objective_dc54e4d2_36_netParams_connParams_BC-_BC_GABA_weight=0.0036,netParams_connParams_BC-_PYR_GABA_weight=0.0010,netParams_con_2023-07-30_12-19-04"
36,"netParams.connParams.PYR->BC_AMPA.weight      0.000320
netParams.connParams.BC->BC_GABA.weight       0.002250
netParams.connParams.PYR->BC_NMDA.weight      0.000966
netParams.connParams.PYR->OLM_AMPA.weight     0.000266
netParams.connParams.BC->PYR_GABA.weight      0.000727
netParams.connParams.PYR->OLM_NMDA.weight     0.000812
netParams.connParams.PYR->PYR_AMPA.weight     0.000029
netParams.connParams.OLM->PYR_GABA.weight     0.069120
netParams.connParams.PYR->PYR_NMDA.weight     0.000002
PYR                                           3.350000
BC                                           20.100000
OLM                                           3.500000
dtype: float64",3.35,20.1,3.5,0.0536666666666672,33.761934995651245,False,1,f308b212,2023-07-30_12-20-12,1690734012,33.761934995651245,379496,node08,10.0.0.8,33.761934995651245,1,0.00225,0.0007272000000000001,0.06911999999999999,0.0003204,0.000966,0.0002664,0.000812,2.8600000000000004e-05,2.2399999999999997e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/optuna/objective_f308b212_37_netParams_connParams_BC-_BC_GABA_weight=0.0022,netParams_connParams_BC-_PYR_GABA_weight=0.0007,netParams_con_2023-07-30_12-19-38"
37,"netParams.connParams.PYR->BC_AMPA.weight      0.000320
netParams.connParams.BC->BC_GABA.weight       0.002385
netParams.connParams.PYR->BC_NMDA.weight      0.000897
netParams.connParams.PYR->OLM_AMPA.weight     0.000382
netParams.connParams.BC->PYR_GABA.weight      0.000734
netParams.connParams.PYR->OLM_NMDA.weight     0.000917
netParams.connParams.PYR->PYR_AMPA.weight     0.000029
netParams.connParams.OLM->PYR_GABA.weight     0.069120
netParams.connParams.PYR->PYR_NMDA.weight     0.000002
PYR                                           3.110000
BC                                           17.300000
OLM                                           4.030000
dtype: float64",3.11,17.3,4.03,2.0421666666666645,32.50438332557678,False,1,b64e7eef,2023-07-30_12-20-45,1690734045,32.50438332557678,379496,node08,10.0.0.8,32.50438332557678,1,0.002385,0.0007344000000000001,0.06911999999999999,0.0003204,0.000897,0.00038160000000000006,0.0009170000000000001,2.9e-05,2.4e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/optuna/objective_b64e7eef_38_netParams_connParams_BC-_BC_GABA_weight=0.0024,netParams_connParams_BC-_PYR_GABA_weight=0.0007,netParams_con_2023-07-30_12-20-12"
38,"netParams.connParams.PYR->BC_AMPA.weight      0.000468
netParams.connParams.BC->BC_GABA.weight       0.002250
netParams.connParams.PYR->BC_NMDA.weight      0.001021
netParams.connParams.PYR->OLM_AMPA.weight     0.000274
netParams.connParams.BC->PYR_GABA.weight      0.000655
netParams.connParams.PYR->OLM_NMDA.weight     0.000882
netParams.connParams.PYR->PYR_AMPA.weight     0.000030
netParams.connParams.OLM->PYR_GABA.weight     0.072720
netParams.connParams.PYR->PYR_NMDA.weight     0.000003
PYR                                           3.560000
BC                                           21.400000
OLM                                           5.250000
dtype: float64",3.56,21.4,5.25,2.0355999999999987,32.62884593009949,False,1,f04889e5,2023-07-30_12-21-17,1690734077,32.62884593009949,379496,node08,10.0.0.8,32.62884593009949,1,0.00225,0.0006552000000000001,0.07271999999999999,0.000468,0.0010211999999999999,0.00027360000000000004,0.000882,2.98e-05,2.76e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/optuna/objective_f04889e5_39_netParams_connParams_BC-_BC_GABA_weight=0.0022,netParams_connParams_BC-_PYR_GABA_weight=0.0007,netParams_con_2023-07-30_12-20-45"
39,"netParams.connParams.PYR->BC_AMPA.weight      0.000230
netParams.connParams.BC->BC_GABA.weight       0.002700
netParams.connParams.PYR->BC_NMDA.weight      0.000980
netParams.connParams.PYR->OLM_AMPA.weight     0.000425
netParams.connParams.BC->PYR_GABA.weight      0.000907
netParams.connParams.PYR->OLM_NMDA.weight     0.000819
netParams.connParams.PYR->PYR_AMPA.weight     0.000027
netParams.connParams.OLM->PYR_GABA.weight     0.084240
netParams.connParams.PYR->PYR_NMDA.weight     0.000003
PYR                                           3.520000
BC                                           19.900000
OLM                                           5.470000
dtype: float64",3.52,19.9,5.47,1.3574666666666662,33.21146512031555,False,1,2147b933,2023-07-30_12-21-51,1690734111,33.21146512031555,379496,node08,10.0.0.8,33.21146512031555,1,0.0026999999999999997,0.0009072000000000002,0.08424,0.00023040000000000002,0.0009797999999999999,0.0004248,0.0008190000000000001,2.7400000000000002e-05,3.24e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/optuna/objective_2147b933_40_netParams_connParams_BC-_BC_GABA_weight=0.0027,netParams_connParams_BC-_PYR_GABA_weight=0.0009,netParams_con_2023-07-30_12-21-17"
40,"netParams.connParams.PYR->BC_AMPA.weight      0.000410
netParams.connParams.BC->BC_GABA.weight       0.003465
netParams.connParams.PYR->BC_NMDA.weight      0.000759
netParams.connParams.PYR->OLM_AMPA.weight     0.000331
netParams.connParams.BC->PYR_GABA.weight      0.000677
netParams.connParams.PYR->OLM_NMDA.weight     0.000427
netParams.connParams.PYR->PYR_AMPA.weight     0.000028
netParams.connParams.OLM->PYR_GABA.weight     0.058320
netParams.connParams.PYR->PYR_NMDA.weight     0.000002
PYR                                           4.690000
BC                                           20.100000
OLM                                           3.270000
dtype: float64",4.69,20.1,3.27,0.6741666666666677,35.25921177864075,False,1,dfce0c0b,2023-07-30_12-22-26,1690734146,35.25921177864075,379496,node08,10.0.0.8,35.25921177864075,1,0.0034649999999999998,0.0006768,0.05832,0.0004104,0.0007589999999999999,0.00033120000000000003,0.00042699999999999997,2.84e-05,2.16e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/optuna/objective_dfce0c0b_41_netParams_connParams_BC-_BC_GABA_weight=0.0035,netParams_connParams_BC-_PYR_GABA_weight=0.0007,netParams_con_2023-07-30_12-21-51"
41,"netParams.connParams.PYR->BC_AMPA.weight      0.000346
netParams.connParams.BC->BC_GABA.weight       0.003015
netParams.connParams.PYR->BC_NMDA.weight      0.001173
netParams.connParams.PYR->OLM_AMPA.weight     0.000248
netParams.connParams.BC->PYR_GABA.weight      0.000958
netParams.connParams.PYR->OLM_NMDA.weight     0.000728
netParams.connParams.PYR->PYR_AMPA.weight     0.000024
netParams.connParams.OLM->PYR_GABA.weight     0.065520
netParams.connParams.PYR->PYR_NMDA.weight     0.000002
PYR                                           3.210000
BC                                           19.700000
OLM                                           3.080000
dtype: float64",3.21,19.7,3.08,0.0563333333333333,34.79398322105408,False,1,c0084272,2023-07-30_12-23-01,1690734181,34.79398322105408,379496,node08,10.0.0.8,34.79398322105408,1,0.003015,0.0009576000000000001,0.06552,0.00034560000000000005,0.001173,0.0002484,0.0007279999999999999,2.3800000000000003e-05,2.2399999999999997e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/optuna/objective_c0084272_42_netParams_connParams_BC-_BC_GABA_weight=0.0030,netParams_connParams_BC-_PYR_GABA_weight=0.0010,netParams_con_2023-07-30_12-22-26"
42,"netParams.connParams.PYR->BC_AMPA.weight      0.000328
netParams.connParams.BC->BC_GABA.weight       0.002970
netParams.connParams.PYR->BC_NMDA.weight      0.001132
netParams.connParams.PYR->OLM_AMPA.weight     0.000212
netParams.connParams.BC->PYR_GABA.weight      0.000972
netParams.connParams.PYR->OLM_NMDA.weight     0.000735
netParams.connParams.PYR->PYR_AMPA.weight     0.000025
netParams.connParams.OLM->PYR_GABA.weight     0.066240
netParams.connParams.PYR->PYR_NMDA.weight     0.000002
PYR                                           3.390000
BC                                           20.300000
OLM                                           3.100000
dtype: float64",3.39,20.3,3.1,0.1664666666666672,33.33872103691101,False,1,7c6a6ebb,2023-07-30_12-23-34,1690734214,33.33872103691101,379496,node08,10.0.0.8,33.33872103691101,1,0.0029699999999999996,0.000972,0.06624,0.00032760000000000005,0.0011316,0.0002124,0.000735,2.54e-05,2.48e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/optuna/objective_7c6a6ebb_43_netParams_connParams_BC-_BC_GABA_weight=0.0030,netParams_connParams_BC-_PYR_GABA_weight=0.0010,netParams_con_2023-07-30_12-23-01"
43,"netParams.connParams.PYR->BC_AMPA.weight      0.000324
netParams.connParams.BC->BC_GABA.weight       0.002970
netParams.connParams.PYR->BC_NMDA.weight      0.001132
netParams.connParams.PYR->OLM_AMPA.weight     0.000205
netParams.connParams.BC->PYR_GABA.weight      0.000965
netParams.connParams.PYR->OLM_NMDA.weight     0.000623
netParams.connParams.PYR->PYR_AMPA.weight     0.000025
netParams.connParams.OLM->PYR_GABA.weight     0.064800
netParams.connParams.PYR->PYR_NMDA.weight     0.000002
PYR                                           3.500000
BC                                           20.900000
OLM                                           2.510000
dtype: float64",3.5,20.9,2.51,0.7957333333333331,34.879719972610474,False,1,513e8dd0,2023-07-30_12-24-09,1690734249,34.879719972610474,379496,node08,10.0.0.8,34.879719972610474,1,0.0029699999999999996,0.0009648,0.0648,0.000324,0.0011316,0.0002052,0.0006230000000000001,2.46e-05,2.2399999999999997e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/optuna/objective_513e8dd0_44_netParams_connParams_BC-_BC_GABA_weight=0.0030,netParams_connParams_BC-_PYR_GABA_weight=0.0010,netParams_con_2023-07-30_12-23-34"
44,"netParams.connParams.PYR->BC_AMPA.weight      0.000277
netParams.connParams.BC->BC_GABA.weight       0.003825
netParams.connParams.PYR->BC_NMDA.weight      0.000883
netParams.connParams.PYR->OLM_AMPA.weight     0.000180
netParams.connParams.BC->PYR_GABA.weight      0.001030
netParams.connParams.PYR->OLM_NMDA.weight     0.000735
netParams.connParams.PYR->PYR_AMPA.weight     0.000021
netParams.connParams.OLM->PYR_GABA.weight     0.066960
netParams.connParams.PYR->PYR_NMDA.weight     0.000003
PYR                                           3.500000
BC                                           17.000000
OLM                                           3.310000
dtype: float64",3.5,17.0,3.31,2.4470666666666654,32.992032289505005,False,1,e1a8e517,2023-07-30_12-24-42,1690734282,32.992032289505005,379496,node08,10.0.0.8,32.992032289505005,1,0.0038249999999999994,0.0010296,0.06695999999999999,0.0002772,0.0008832,0.00018,0.000735,2.1400000000000002e-05,2.6799999999999998e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/optuna/objective_e1a8e517_45_netParams_connParams_BC-_BC_GABA_weight=0.0038,netParams_connParams_BC-_PYR_GABA_weight=0.0010,netParams_con_2023-07-30_12-24-09"
45,"netParams.connParams.PYR->BC_AMPA.weight      0.000371
netParams.connParams.BC->BC_GABA.weight       0.003375
netParams.connParams.PYR->BC_NMDA.weight      0.000994
netParams.connParams.PYR->OLM_AMPA.weight     0.000256
netParams.connParams.BC->PYR_GABA.weight      0.000958
netParams.connParams.PYR->OLM_NMDA.weight     0.000672
netParams.connParams.PYR->PYR_AMPA.weight     0.000025
netParams.connParams.OLM->PYR_GABA.weight     0.061200
netParams.connParams.PYR->PYR_NMDA.weight     0.000002
PYR                                           3.660000
BC                                           19.500000
OLM                                           3.940000
dtype: float64",3.66,19.5,3.94,0.1210999999999998,33.52744960784912,False,1,c224c0a7,2023-07-30_12-25-16,1690734316,33.52744960784912,379496,node08,10.0.0.8,33.52744960784912,1,0.0033749999999999995,0.0009576000000000001,0.06119999999999999,0.0003708,0.0009935999999999999,0.00025560000000000003,0.0006720000000000001,2.54e-05,2.4e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/optuna/objective_c224c0a7_46_netParams_connParams_BC-_BC_GABA_weight=0.0034,netParams_connParams_BC-_PYR_GABA_weight=0.0010,netParams_con_2023-07-30_12-24-43"
46,"netParams.connParams.PYR->BC_AMPA.weight      0.000396
netParams.connParams.BC->BC_GABA.weight       0.003420
netParams.connParams.PYR->BC_NMDA.weight      0.000994
netParams.connParams.PYR->OLM_AMPA.weight     0.000256
netParams.connParams.BC->PYR_GABA.weight      0.000936
netParams.connParams.PYR->OLM_NMDA.weight     0.000805
netParams.connParams.PYR->PYR_AMPA.weight     0.000022
netParams.connParams.OLM->PYR_GABA.weight     0.061920
netParams.connParams.PYR->PYR_NMDA.weight     0.000002
PYR                                           3.330000
BC                                           17.500000
OLM                                           3.620000
dtype: float64",3.33,17.5,3.62,1.6208666666666656,33.63999629020691,False,1,11817f26,2023-07-30_12-25-50,1690734350,33.63999629020691,379496,node08,10.0.0.8,33.63999629020691,1,0.0034199999999999994,0.000936,0.061919999999999996,0.00039600000000000003,0.0009935999999999999,0.00025560000000000003,0.0008049999999999999,2.2e-05,2.2e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/optuna/objective_11817f26_47_netParams_connParams_BC-_BC_GABA_weight=0.0034,netParams_connParams_BC-_PYR_GABA_weight=0.0009,netParams_con_2023-07-30_12-25-16"
