,sdata,PYR,BC,OLM,loss,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/netParams.connParams.PYR->BC_AMPA.weight,config/netParams.connParams.PYR->BC_NMDA.weight,config/netParams.connParams.PYR->OLM_AMPA.weight,config/netParams.connParams.PYR->OLM_NMDA.weight,config/netParams.connParams.PYR->PYR_AMPA.weight,config/netParams.connParams.PYR->PYR_NMDA.weight,logdir
48,"netParams.connParams.PYR->BC_AMPA.weight      0.000378
netParams.connParams.PYR->BC_NMDA.weight      0.001242
netParams.connParams.PYR->OLM_AMPA.weight     0.000346
netParams.connParams.PYR->OLM_NMDA.weight     0.000595
netParams.connParams.PYR->PYR_AMPA.weight     0.000027
netParams.connParams.PYR->PYR_NMDA.weight     0.000005
PYR                                           3.580000
BC                                           16.100000
OLM                                           2.670000
dtype: float64",3.58,16.1,2.67,4.552533333333328,34.62291121482849,False,1,d9998ebe,2023-07-29_12-24-16,1690647856,34.62291121482849,264052,node09,10.0.0.9,34.62291121482849,1,0.000378,0.001242,0.00034560000000000005,0.000595,2.68e-05,4.839999999999999e-06,"/ddn/jchen/ray_results/objective_2023-07-29_11-56-42/objective_d9998ebe_49_netParams_connParams_PYR-_BC_AMPA_weight=0.0004,netParams_connParams_PYR-_BC_NMDA_weight=0.0012,netParams_co_2023-07-29_12-23-41"
49,"netParams.connParams.PYR->BC_AMPA.weight      0.000410
netParams.connParams.PYR->BC_NMDA.weight      0.001394
netParams.connParams.PYR->OLM_AMPA.weight     0.000324
netParams.connParams.PYR->OLM_NMDA.weight     0.000861
netParams.connParams.PYR->PYR_AMPA.weight     0.000030
netParams.connParams.PYR->PYR_NMDA.weight     0.000005
PYR                                           3.270000
BC                                           19.300000
OLM                                           4.450000
dtype: float64",3.27,19.3,4.45,0.3750999999999996,35.108725786209106,False,1,836b7bee,2023-07-29_12-24-51,1690647891,35.108725786209106,264052,node09,10.0.0.9,35.108725786209106,1,0.0004104,0.0013938,0.000324,0.000861,2.96e-05,4.52e-06,"/ddn/jchen/ray_results/objective_2023-07-29_11-56-42/objective_836b7bee_50_netParams_connParams_PYR-_BC_AMPA_weight=0.0004,netParams_connParams_PYR-_BC_NMDA_weight=0.0014,netParams_co_2023-07-29_12-24-16"
50,"netParams.connParams.PYR->BC_AMPA.weight      0.000454
netParams.connParams.PYR->BC_NMDA.weight      0.001339
netParams.connParams.PYR->OLM_AMPA.weight     0.000306
netParams.connParams.PYR->OLM_NMDA.weight     0.001050
netParams.connParams.PYR->PYR_AMPA.weight     0.000029
netParams.connParams.PYR->PYR_NMDA.weight     0.000004
PYR                                           2.750000
BC                                           16.000000
OLM                                           3.810000
dtype: float64",2.75,16.0,3.81,4.717899999999998,33.911837339401245,False,1,04b16d78,2023-07-29_12-25-25,1690647925,33.911837339401245,264052,node09,10.0.0.9,33.911837339401245,1,0.0004536000000000001,0.0013386000000000001,0.000306,0.00105,2.8600000000000004e-05,4.28e-06,"/ddn/jchen/ray_results/objective_2023-07-29_11-56-42/objective_04b16d78_51_netParams_connParams_PYR-_BC_AMPA_weight=0.0005,netParams_connParams_PYR-_BC_NMDA_weight=0.0013,netParams_co_2023-07-29_12-24-51"
51,"netParams.connParams.PYR->BC_AMPA.weight      0.000349
netParams.connParams.PYR->BC_NMDA.weight      0.001670
netParams.connParams.PYR->OLM_AMPA.weight     0.000209
netParams.connParams.PYR->OLM_NMDA.weight     0.000826
netParams.connParams.PYR->PYR_AMPA.weight     0.000023
netParams.connParams.PYR->PYR_NMDA.weight     0.000004
PYR                                           3.100000
BC                                           16.900000
OLM                                           2.720000
dtype: float64",3.1,16.9,2.72,2.8200333333333347,34.64393854141235,False,1,bdb2e197,2023-07-29_12-26-00,1690647960,34.64393854141235,264052,node09,10.0.0.9,34.64393854141235,1,0.00034920000000000003,0.0016698,0.0002088,0.0008259999999999999,2.2800000000000002e-05,3.959999999999999e-06,"/ddn/jchen/ray_results/objective_2023-07-29_11-56-42/objective_bdb2e197_52_netParams_connParams_PYR-_BC_AMPA_weight=0.0003,netParams_connParams_PYR-_BC_NMDA_weight=0.0017,netParams_co_2023-07-29_12-25-25"
52,"netParams.connParams.PYR->BC_AMPA.weight      0.000371
netParams.connParams.PYR->BC_NMDA.weight      0.001739
netParams.connParams.PYR->OLM_AMPA.weight     0.000443
netParams.connParams.PYR->OLM_NMDA.weight     0.000840
netParams.connParams.PYR->PYR_AMPA.weight     0.000027
netParams.connParams.PYR->PYR_NMDA.weight     0.000004
PYR                                           2.810000
BC                                           16.700000
OLM                                           2.810000
dtype: float64",2.81,16.7,2.81,3.238833333333333,34.32547402381897,False,1,97aac85a,2023-07-29_12-26-34,1690647994,34.32547402381897,264052,node09,10.0.0.9,34.32547402381897,1,0.0003708,0.0017388,0.00044280000000000003,0.00084,2.7200000000000004e-05,4.04e-06,"/ddn/jchen/ray_results/objective_2023-07-29_11-56-42/objective_97aac85a_53_netParams_connParams_PYR-_BC_AMPA_weight=0.0004,netParams_connParams_PYR-_BC_NMDA_weight=0.0017,netParams_co_2023-07-29_12-26-00"
53,"netParams.connParams.PYR->BC_AMPA.weight      0.000320
netParams.connParams.PYR->BC_NMDA.weight      0.001615
netParams.connParams.PYR->OLM_AMPA.weight     0.000245
netParams.connParams.PYR->OLM_NMDA.weight     0.000910
netParams.connParams.PYR->PYR_AMPA.weight     0.000025
netParams.connParams.PYR->PYR_NMDA.weight     0.000005
PYR                                           2.860000
BC                                           18.100000
OLM                                           3.070000
dtype: float64",2.86,18.1,3.07,0.9834666666666644,32.46648383140564,False,1,04f748dc,2023-07-29_12-27-07,1690648027,32.46648383140564,264052,node09,10.0.0.9,32.46648383140564,1,0.0003204,0.0016145999999999999,0.0002448,0.00091,2.46e-05,4.76e-06,"/ddn/jchen/ray_results/objective_2023-07-29_11-56-42/objective_04f748dc_54_netParams_connParams_PYR-_BC_AMPA_weight=0.0003,netParams_connParams_PYR-_BC_NMDA_weight=0.0016,netParams_co_2023-07-29_12-26-34"
54,"netParams.connParams.PYR->BC_AMPA.weight      0.000335
netParams.connParams.PYR->BC_NMDA.weight      0.001463
netParams.connParams.PYR->OLM_AMPA.weight     0.000389
netParams.connParams.PYR->OLM_NMDA.weight     0.000672
netParams.connParams.PYR->PYR_AMPA.weight     0.000024
netParams.connParams.PYR->PYR_NMDA.weight     0.000005
PYR                                           3.580000
BC                                           20.700000
OLM                                           3.940000
dtype: float64",3.58,20.7,3.94,0.4261666666666666,33.250752687454224,False,1,ff8a1f61,2023-07-29_12-27-40,1690648060,33.250752687454224,264052,node09,10.0.0.9,33.250752687454224,1,0.0003348,0.0014628,0.0003888,0.0006720000000000001,2.3800000000000003e-05,5.12e-06,"/ddn/jchen/ray_results/objective_2023-07-29_11-56-42/objective_ff8a1f61_55_netParams_connParams_PYR-_BC_AMPA_weight=0.0003,netParams_connParams_PYR-_BC_NMDA_weight=0.0015,netParams_co_2023-07-29_12-27-07"
55,"netParams.connParams.PYR->BC_AMPA.weight      0.000428
netParams.connParams.PYR->BC_NMDA.weight      0.001822
netParams.connParams.PYR->OLM_AMPA.weight     0.000266
netParams.connParams.PYR->OLM_NMDA.weight     0.000854
netParams.connParams.PYR->PYR_AMPA.weight     0.000023
netParams.connParams.PYR->PYR_NMDA.weight     0.000004
PYR                                           2.930000
BC                                           16.900000
OLM                                           2.500000
dtype: float64",2.93,16.9,2.5,2.983000000000002,33.064093828201294,False,1,bed61cc5,2023-07-29_12-28-13,1690648093,33.064093828201294,264052,node09,10.0.0.9,33.064093828201294,1,0.0004284,0.0018216,0.0002664,0.0008539999999999999,2.26e-05,4.24e-06,"/ddn/jchen/ray_results/objective_2023-07-29_11-56-42/objective_bed61cc5_56_netParams_connParams_PYR-_BC_AMPA_weight=0.0004,netParams_connParams_PYR-_BC_NMDA_weight=0.0018,netParams_co_2023-07-29_12-27-40"
56,"netParams.connParams.PYR->BC_AMPA.weight      0.000356
netParams.connParams.PYR->BC_NMDA.weight      0.001532
netParams.connParams.PYR->OLM_AMPA.weight     0.000288
netParams.connParams.PYR->OLM_NMDA.weight     0.000749
netParams.connParams.PYR->PYR_AMPA.weight     0.000029
netParams.connParams.PYR->PYR_NMDA.weight     0.000002
PYR                                           3.230000
BC                                           16.600000
OLM                                           2.860000
dtype: float64",3.23,16.6,2.86,3.3313999999999955,32.76135611534119,False,1,14f025dc,2023-07-29_12-28-46,1690648126,32.76135611534119,264052,node09,10.0.0.9,32.76135611534119,1,0.0003564,0.0015317999999999998,0.000288,0.000749,2.8800000000000002e-05,2.04e-06,"/ddn/jchen/ray_results/objective_2023-07-29_11-56-42/objective_14f025dc_57_netParams_connParams_PYR-_BC_AMPA_weight=0.0004,netParams_connParams_PYR-_BC_NMDA_weight=0.0015,netParams_co_2023-07-29_12-28-13"
57,"netParams.connParams.PYR->BC_AMPA.weight      0.000475
netParams.connParams.PYR->BC_NMDA.weight      0.001973
netParams.connParams.PYR->OLM_AMPA.weight     0.000335
netParams.connParams.PYR->OLM_NMDA.weight     0.000749
netParams.connParams.PYR->PYR_AMPA.weight     0.000021
netParams.connParams.PYR->PYR_NMDA.weight     0.000004
PYR                                           3.070000
BC                                           19.400000
OLM                                           2.440000
dtype: float64",3.07,19.4,2.44,0.4079333333333337,33.41546320915222,False,1,7209e70f,2023-07-29_12-29-20,1690648160,33.41546320915222,264052,node09,10.0.0.9,33.41546320915222,1,0.00047520000000000006,0.0019734,0.0003348,0.000749,2.0800000000000004e-05,3.56e-06,"/ddn/jchen/ray_results/objective_2023-07-29_11-56-42/objective_7209e70f_58_netParams_connParams_PYR-_BC_AMPA_weight=0.0005,netParams_connParams_PYR-_BC_NMDA_weight=0.0020,netParams_co_2023-07-29_12-28-46"
58,"netParams.connParams.PYR->BC_AMPA.weight      0.000396
netParams.connParams.PYR->BC_NMDA.weight      0.000704
netParams.connParams.PYR->OLM_AMPA.weight     0.000292
netParams.connParams.PYR->OLM_NMDA.weight     0.000483
netParams.connParams.PYR->PYR_AMPA.weight     0.000026
netParams.connParams.PYR->PYR_NMDA.weight     0.000005
PYR                                           4.780000
BC                                           19.200000
OLM                                           3.500000
dtype: float64",4.78,19.2,3.5,0.7748333333333338,32.46118879318237,False,1,afacc8e2,2023-07-29_12-29-52,1690648192,32.46118879318237,264052,node09,10.0.0.9,32.46118879318237,1,0.00039600000000000003,0.0007038,0.00029160000000000004,0.00048300000000000003,2.5800000000000004e-05,4.56e-06,"/ddn/jchen/ray_results/objective_2023-07-29_11-56-42/objective_afacc8e2_59_netParams_connParams_PYR-_BC_AMPA_weight=0.0004,netParams_connParams_PYR-_BC_NMDA_weight=0.0007,netParams_co_2023-07-29_12-29-20"
59,"netParams.connParams.PYR->BC_AMPA.weight      0.000256
netParams.connParams.PYR->BC_NMDA.weight      0.001670
netParams.connParams.PYR->OLM_AMPA.weight     0.000270
netParams.connParams.PYR->OLM_NMDA.weight     0.000903
netParams.connParams.PYR->PYR_AMPA.weight     0.000027
netParams.connParams.PYR->PYR_NMDA.weight     0.000004
PYR                                           2.890000
BC                                           18.400000
OLM                                           3.150000
dtype: float64",2.89,18.4,3.15,0.6649666666666673,34.2399525642395,False,1,43750db7,2023-07-29_12-30-26,1690648226,34.2399525642395,264052,node09,10.0.0.9,34.2399525642395,1,0.00025560000000000003,0.0016698,0.00027,0.0009029999999999999,2.7400000000000002e-05,4.08e-06,"/ddn/jchen/ray_results/objective_2023-07-29_11-56-42/objective_43750db7_60_netParams_connParams_PYR-_BC_AMPA_weight=0.0003,netParams_connParams_PYR-_BC_NMDA_weight=0.0017,netParams_co_2023-07-29_12-29-52"
60,"netParams.connParams.PYR->BC_AMPA.weight      0.000194
netParams.connParams.PYR->BC_NMDA.weight      0.001766
netParams.connParams.PYR->OLM_AMPA.weight     0.000310
netParams.connParams.PYR->OLM_NMDA.weight     0.000777
netParams.connParams.PYR->PYR_AMPA.weight     0.000026
netParams.connParams.PYR->PYR_NMDA.weight     0.000004
PYR                                           3.130000
BC                                           18.700000
OLM                                           2.480000
dtype: float64",3.13,18.7,2.48,0.6747333333333335,33.371511697769165,False,1,a8bb7770,2023-07-29_12-31-00,1690648260,33.371511697769165,264052,node09,10.0.0.9,33.371511697769165,1,0.0001944,0.0017664,0.00030960000000000004,0.0007769999999999999,2.6400000000000005e-05,3.64e-06,"/ddn/jchen/ray_results/objective_2023-07-29_11-56-42/objective_a8bb7770_61_netParams_connParams_PYR-_BC_AMPA_weight=0.0002,netParams_connParams_PYR-_BC_NMDA_weight=0.0018,netParams_co_2023-07-29_12-30-27"
61,"netParams.connParams.PYR->BC_AMPA.weight      0.000306
netParams.connParams.PYR->BC_NMDA.weight      0.001518
netParams.connParams.PYR->OLM_AMPA.weight     0.000259
netParams.connParams.PYR->OLM_NMDA.weight     0.000826
netParams.connParams.PYR->PYR_AMPA.weight     0.000019
netParams.connParams.PYR->PYR_NMDA.weight     0.000004
PYR                                           3.270000
BC                                           21.000000
OLM                                           3.600000
dtype: float64",3.27,21.0,3.6,0.5706000000000006,32.72643518447876,False,1,39cf9768,2023-07-29_12-31-33,1690648293,32.72643518447876,264052,node09,10.0.0.9,32.72643518447876,1,0.000306,0.0015179999999999998,0.0002592,0.0008259999999999999,1.92e-05,3.84e-06,"/ddn/jchen/ray_results/objective_2023-07-29_11-56-42/objective_39cf9768_62_netParams_connParams_PYR-_BC_AMPA_weight=0.0003,netParams_connParams_PYR-_BC_NMDA_weight=0.0015,netParams_co_2023-07-29_12-31-00"
62,"netParams.connParams.PYR->BC_AMPA.weight      0.000274
netParams.connParams.PYR->BC_NMDA.weight      0.001615
netParams.connParams.PYR->OLM_AMPA.weight     0.000234
netParams.connParams.PYR->OLM_NMDA.weight     0.000889
netParams.connParams.PYR->PYR_AMPA.weight     0.000019
netParams.connParams.PYR->PYR_NMDA.weight     0.000004
PYR                                           2.950000
BC                                           17.500000
OLM                                           3.070000
dtype: float64",2.95,17.5,3.07,1.7173666666666658,32.56540775299072,False,1,235c22b2,2023-07-29_12-32-05,1690648325,32.56540775299072,264052,node09,10.0.0.9,32.56540775299072,1,0.00027360000000000004,0.0016145999999999999,0.00023400000000000002,0.000889,1.92e-05,4.44e-06,"/ddn/jchen/ray_results/objective_2023-07-29_11-56-42/objective_235c22b2_63_netParams_connParams_PYR-_BC_AMPA_weight=0.0003,netParams_connParams_PYR-_BC_NMDA_weight=0.0016,netParams_co_2023-07-29_12-31-33"
63,"netParams.connParams.PYR->BC_AMPA.weight      0.000230
netParams.connParams.PYR->BC_NMDA.weight      0.001477
netParams.connParams.PYR->OLM_AMPA.weight     0.000270
netParams.connParams.PYR->OLM_NMDA.weight     0.000861
netParams.connParams.PYR->PYR_AMPA.weight     0.000022
netParams.connParams.PYR->PYR_NMDA.weight     0.000004
PYR                                           3.070000
BC                                           18.200000
OLM                                           3.350000
dtype: float64",3.07,18.2,3.35,0.7791000000000001,33.46999263763428,False,1,5eb226cd,2023-07-29_12-32-39,1690648359,33.46999263763428,264052,node09,10.0.0.9,33.46999263763428,1,0.00023040000000000002,0.0014766,0.00027,0.000861,2.2e-05,4e-06,"/ddn/jchen/ray_results/objective_2023-07-29_11-56-42/objective_5eb226cd_64_netParams_connParams_PYR-_BC_AMPA_weight=0.0002,netParams_connParams_PYR-_BC_NMDA_weight=0.0015,netParams_co_2023-07-29_12-32-05"
64,"netParams.connParams.PYR->BC_AMPA.weight      0.000313
netParams.connParams.PYR->BC_NMDA.weight      0.001559
netParams.connParams.PYR->OLM_AMPA.weight     0.000223
netParams.connParams.PYR->OLM_NMDA.weight     0.000798
netParams.connParams.PYR->PYR_AMPA.weight     0.000017
netParams.connParams.PYR->PYR_NMDA.weight     0.000004
PYR                                           3.010000
BC                                           19.600000
OLM                                           3.160000
dtype: float64",3.01,19.6,3.16,0.0716666666666665,32.93505787849426,False,1,46ff3ed0,2023-07-29_12-33-12,1690648392,32.93505787849426,264052,node09,10.0.0.9,32.93505787849426,1,0.0003132,0.0015593999999999998,0.0002232,0.000798,1.72e-05,4.28e-06,"/ddn/jchen/ray_results/objective_2023-07-29_11-56-42/objective_46ff3ed0_65_netParams_connParams_PYR-_BC_AMPA_weight=0.0003,netParams_connParams_PYR-_BC_NMDA_weight=0.0016,netParams_co_2023-07-29_12-32-39"
65,"netParams.connParams.PYR->BC_AMPA.weight      0.000284
netParams.connParams.PYR->BC_NMDA.weight      0.001573
netParams.connParams.PYR->OLM_AMPA.weight     0.000202
netParams.connParams.PYR->OLM_NMDA.weight     0.000798
netParams.connParams.PYR->PYR_AMPA.weight     0.000028
netParams.connParams.PYR->PYR_NMDA.weight     0.000004
PYR                                           3.260000
BC                                           19.100000
OLM                                           2.770000
dtype: float64",3.26,19.1,2.77,0.2854666666666659,33.97328448295593,False,1,92878541,2023-07-29_12-33-46,1690648426,33.97328448295593,264052,node09,10.0.0.9,33.97328448295593,1,0.00028440000000000003,0.0015731999999999999,0.00020160000000000002,0.000798,2.82e-05,4.24e-06,"/ddn/jchen/ray_results/objective_2023-07-29_11-56-42/objective_92878541_66_netParams_connParams_PYR-_BC_AMPA_weight=0.0003,netParams_connParams_PYR-_BC_NMDA_weight=0.0016,netParams_co_2023-07-29_12-33-12"
66,"netParams.connParams.PYR->BC_AMPA.weight      0.000331
netParams.connParams.PYR->BC_NMDA.weight      0.001684
netParams.connParams.PYR->OLM_AMPA.weight     0.000223
netParams.connParams.PYR->OLM_NMDA.weight     0.000707
netParams.connParams.PYR->PYR_AMPA.weight     0.000017
netParams.connParams.PYR->PYR_NMDA.weight     0.000005
PYR                                           3.240000
BC                                           19.300000
OLM                                           2.900000
dtype: float64",3.24,19.3,2.9,0.1649666666666663,32.82365608215332,False,1,606e73ca,2023-07-29_12-34-19,1690648459,32.82365608215332,264052,node09,10.0.0.9,32.82365608215332,1,0.00033120000000000003,0.0016836,0.0002232,0.000707,1.7e-05,4.64e-06,"/ddn/jchen/ray_results/objective_2023-07-29_11-56-42/objective_606e73ca_67_netParams_connParams_PYR-_BC_AMPA_weight=0.0003,netParams_connParams_PYR-_BC_NMDA_weight=0.0017,netParams_co_2023-07-29_12-33-46"
67,"netParams.connParams.PYR->BC_AMPA.weight      0.000317
netParams.connParams.PYR->BC_NMDA.weight      0.001642
netParams.connParams.PYR->OLM_AMPA.weight     0.000248
netParams.connParams.PYR->OLM_NMDA.weight     0.000938
netParams.connParams.PYR->PYR_AMPA.weight     0.000017
netParams.connParams.PYR->PYR_NMDA.weight     0.000004
PYR                                           2.850000
BC                                           17.900000
OLM                                           3.270000
dtype: float64",2.85,17.9,3.27,1.1733666666666676,33.3300096988678,False,1,ce1e794d,2023-07-29_12-34-52,1690648492,33.3300096988678,264052,node09,10.0.0.9,33.3300096988678,1,0.0003168,0.0016422,0.0002484,0.000938,1.7400000000000003e-05,4.4e-06,"/ddn/jchen/ray_results/objective_2023-07-29_11-56-42/objective_ce1e794d_68_netParams_connParams_PYR-_BC_AMPA_weight=0.0003,netParams_connParams_PYR-_BC_NMDA_weight=0.0016,netParams_co_2023-07-29_12-34-19"
68,"netParams.connParams.PYR->BC_AMPA.weight      0.000295
netParams.connParams.PYR->BC_NMDA.weight      0.001366
netParams.connParams.PYR->OLM_AMPA.weight     0.000234
netParams.connParams.PYR->OLM_NMDA.weight     0.000756
netParams.connParams.PYR->PYR_AMPA.weight     0.000015
netParams.connParams.PYR->PYR_NMDA.weight     0.000005
PYR                                           3.320000
BC                                           17.600000
OLM                                           3.000000
dtype: float64",3.32,17.6,3.0,1.5437666666666638,32.01699495315552,False,1,84b89c48,2023-07-29_12-35-25,1690648525,32.01699495315552,264052,node09,10.0.0.9,32.01699495315552,1,0.0002952,0.0013662,0.00023400000000000002,0.0007559999999999999,1.52e-05,4.68e-06,"/ddn/jchen/ray_results/objective_2023-07-29_11-56-42/objective_84b89c48_69_netParams_connParams_PYR-_BC_AMPA_weight=0.0003,netParams_connParams_PYR-_BC_NMDA_weight=0.0014,netParams_co_2023-07-29_12-34-53"
69,"netParams.connParams.PYR->BC_AMPA.weight      0.000338
netParams.connParams.PYR->BC_NMDA.weight      0.001808
netParams.connParams.PYR->OLM_AMPA.weight     0.000191
netParams.connParams.PYR->OLM_NMDA.weight     0.000819
netParams.connParams.PYR->PYR_AMPA.weight     0.000023
netParams.connParams.PYR->PYR_NMDA.weight     0.000005
PYR                                           3.080000
BC                                           17.800000
OLM                                           2.630000
dtype: float64",3.08,17.8,2.63,1.461066666666665,32.404123306274414,False,1,4e2dfdc8,2023-07-29_12-35-57,1690648557,32.404123306274414,264052,node09,10.0.0.9,32.404123306274414,1,0.0003384,0.0018078,0.0001908,0.0008190000000000001,2.3000000000000003e-05,4.8e-06,"/ddn/jchen/ray_results/objective_2023-07-29_11-56-42/objective_4e2dfdc8_70_netParams_connParams_PYR-_BC_AMPA_weight=0.0003,netParams_connParams_PYR-_BC_NMDA_weight=0.0018,netParams_co_2023-07-29_12-35-25"
70,"netParams.connParams.PYR->BC_AMPA.weight      0.000220
netParams.connParams.PYR->BC_NMDA.weight      0.001753
netParams.connParams.PYR->OLM_AMPA.weight     0.000277
netParams.connParams.PYR->OLM_NMDA.weight     0.000791
netParams.connParams.PYR->PYR_AMPA.weight     0.000030
netParams.connParams.PYR->PYR_NMDA.weight     0.000005
PYR                                           3.080000
BC                                           18.700000
OLM                                           2.520000
dtype: float64",3.08,18.7,2.52,0.6567000000000001,32.93253302574158,False,1,254c3874,2023-07-29_12-36-30,1690648590,32.93253302574158,264052,node09,10.0.0.9,32.93253302574158,1,0.00021960000000000003,0.0017526,0.0002772,0.000791,2.98e-05,4.96e-06,"/ddn/jchen/ray_results/objective_2023-07-29_11-56-42/objective_254c3874_71_netParams_connParams_PYR-_BC_AMPA_weight=0.0002,netParams_connParams_PYR-_BC_NMDA_weight=0.0018,netParams_co_2023-07-29_12-35-57"
71,"netParams.connParams.PYR->BC_AMPA.weight      0.000310
netParams.connParams.PYR->BC_NMDA.weight      0.001449
netParams.connParams.PYR->OLM_AMPA.weight     0.000259
netParams.connParams.PYR->OLM_NMDA.weight     0.000868
netParams.connParams.PYR->PYR_AMPA.weight     0.000020
netParams.connParams.PYR->PYR_NMDA.weight     0.000004
PYR                                           3.130000
BC                                           17.900000
OLM                                           3.560000
dtype: float64",3.13,17.9,3.56,1.0974000000000006,32.217966079711914,False,1,34cde341,2023-07-29_12-37-02,1690648622,32.217966079711914,264052,node09,10.0.0.9,32.217966079711914,1,0.00030960000000000004,0.001449,0.0002592,0.0008680000000000001,1.98e-05,3.84e-06,"/ddn/jchen/ray_results/objective_2023-07-29_11-56-42/objective_34cde341_72_netParams_connParams_PYR-_BC_AMPA_weight=0.0003,netParams_connParams_PYR-_BC_NMDA_weight=0.0014,netParams_co_2023-07-29_12-36-30"
72,"netParams.connParams.PYR->BC_AMPA.weight      0.000241
netParams.connParams.PYR->BC_NMDA.weight      0.001504
netParams.connParams.PYR->OLM_AMPA.weight     0.000220
netParams.connParams.PYR->OLM_NMDA.weight     0.000833
netParams.connParams.PYR->PYR_AMPA.weight     0.000016
netParams.connParams.PYR->PYR_NMDA.weight     0.000004
PYR                                           3.250000
BC                                           21.000000
OLM                                           4.170000
dtype: float64",3.25,21.0,4.17,0.7293666666666673,33.07509160041809,False,1,b7502588,2023-07-29_12-37-36,1690648656,33.07509160041809,264052,node09,10.0.0.9,33.07509160041809,1,0.0002412,0.0015041999999999998,0.00021960000000000003,0.000833,1.6000000000000003e-05,4.16e-06,"/ddn/jchen/ray_results/objective_2023-07-29_11-56-42/objective_b7502588_73_netParams_connParams_PYR-_BC_AMPA_weight=0.0002,netParams_connParams_PYR-_BC_NMDA_weight=0.0015,netParams_co_2023-07-29_12-37-03"
73,"netParams.connParams.PYR->BC_AMPA.weight      0.000292
netParams.connParams.PYR->BC_NMDA.weight      0.001615
netParams.connParams.PYR->OLM_AMPA.weight     0.000245
netParams.connParams.PYR->OLM_NMDA.weight     0.000987
netParams.connParams.PYR->PYR_AMPA.weight     0.000018
netParams.connParams.PYR->PYR_NMDA.weight     0.000005
PYR                                           2.800000
BC                                           16.800000
OLM                                           3.580000
dtype: float64",2.8,16.8,3.58,2.904566666666664,33.957204818725586,False,1,a6d17472,2023-07-29_12-38-10,1690648690,33.957204818725586,264052,node09,10.0.0.9,33.957204818725586,1,0.00029160000000000004,0.0016145999999999999,0.0002448,0.000987,1.84e-05,5.199999999999999e-06,"/ddn/jchen/ray_results/objective_2023-07-29_11-56-42/objective_a6d17472_74_netParams_connParams_PYR-_BC_AMPA_weight=0.0003,netParams_connParams_PYR-_BC_NMDA_weight=0.0016,netParams_co_2023-07-29_12-37-36"
74,"netParams.connParams.PYR->BC_AMPA.weight      0.000274
netParams.connParams.PYR->BC_NMDA.weight      0.001546
netParams.connParams.PYR->OLM_AMPA.weight     0.000292
netParams.connParams.PYR->OLM_NMDA.weight     0.000896
netParams.connParams.PYR->PYR_AMPA.weight     0.000024
netParams.connParams.PYR->PYR_NMDA.weight     0.000003
PYR                                           2.870000
BC                                           17.800000
OLM                                           3.420000
dtype: float64",2.87,17.8,3.42,1.277799999999998,31.943005323410038,False,1,b107e361,2023-07-29_12-38-42,1690648722,31.943005323410038,264052,node09,10.0.0.9,31.943005323410038,1,0.00027360000000000004,0.0015455999999999998,0.00029160000000000004,0.0008960000000000001,2.4e-05,3.4799999999999997e-06,"/ddn/jchen/ray_results/objective_2023-07-29_11-56-42/objective_b107e361_75_netParams_connParams_PYR-_BC_AMPA_weight=0.0003,netParams_connParams_PYR-_BC_NMDA_weight=0.0015,netParams_co_2023-07-29_12-38-10"
75,"netParams.connParams.PYR->BC_AMPA.weight      0.000324
netParams.connParams.PYR->BC_NMDA.weight      0.001325
netParams.connParams.PYR->OLM_AMPA.weight     0.000252
netParams.connParams.PYR->OLM_NMDA.weight     0.000770
netParams.connParams.PYR->PYR_AMPA.weight     0.000025
netParams.connParams.PYR->PYR_NMDA.weight     0.000004
PYR                                           3.400000
BC                                           17.700000
OLM                                           3.650000
dtype: float64",3.4,17.7,3.65,1.3453333333333333,34.18463516235352,False,1,e17e9659,2023-07-29_12-39-16,1690648756,34.18463516235352,264052,node09,10.0.0.9,34.18463516235352,1,0.000324,0.0013248000000000001,0.000252,0.0007700000000000001,2.5200000000000003e-05,3.68e-06,"/ddn/jchen/ray_results/objective_2023-07-29_11-56-42/objective_e17e9659_76_netParams_connParams_PYR-_BC_AMPA_weight=0.0003,netParams_connParams_PYR-_BC_NMDA_weight=0.0013,netParams_co_2023-07-29_12-38-42"
76,"netParams.connParams.PYR->BC_AMPA.weight      0.000353
netParams.connParams.PYR->BC_NMDA.weight      0.001573
netParams.connParams.PYR->OLM_AMPA.weight     0.000356
netParams.connParams.PYR->OLM_NMDA.weight     0.000812
netParams.connParams.PYR->PYR_AMPA.weight     0.000021
netParams.connParams.PYR->PYR_NMDA.weight     0.000004
PYR                                           3.060000
BC                                           18.800000
OLM                                           3.540000
dtype: float64",3.06,18.8,3.54,0.2977666666666658,34.45354986190796,False,1,f4f182d8,2023-07-29_12-39-51,1690648791,34.45354986190796,264052,node09,10.0.0.9,34.45354986190796,1,0.0003528,0.0015731999999999999,0.0003564,0.000812,2.0800000000000004e-05,3.88e-06,"/ddn/jchen/ray_results/objective_2023-07-29_11-56-42/objective_f4f182d8_77_netParams_connParams_PYR-_BC_AMPA_weight=0.0004,netParams_connParams_PYR-_BC_NMDA_weight=0.0016,netParams_co_2023-07-29_12-39-16"
